activity_id,cadence,distance,elevation,heart_rate,moving_time,speed,timestamp,power,stride_length,step_index,lap_index,raw_speed,accuracy,elevation_accuracy,type,processing_time
activity1,0,0.8,60.799999999999955,111,0,0,1707150113000,0,,,,,,,,2024-11-01
activity1,0,3.23,60.799999999999955,111,1000,0,1707150114000,0,,,,,,,,2024-11-01
activity1,0,4.59,60.799999999999955,111,2000,0,1707150115000,0,,,,,,,,2024-11-01
activity1,0,6.71,60.60000000000002,111,3000,1.484,1707150116000,0,,,,,,,,2024-11-01
activity1,0,9.39,60.60000000000002,111,4000,1.642,1707150117000,0,,,,,,,,2024-11-01
activity1,0,11.81,60.60000000000002,112,5000,1.969,1707150118000,0,,,,,,,,2024-11-01
activity1,180,13.94,60.39999999999998,112,6000,2.435,1707150119000,261,0.811,,,,,,,2024-11-01
activity1,182,16.29,60.39999999999998,112,7000,2.435,1707150120000,261,0.802,,,,,,,2024-11-01
activity1,182,19.4,60.39999999999998,112,8000,2.09,1707150121000,228,0.689,,,,,,,2024-11-01
activity1,182,22.36,60.39999999999998,113,9000,2.09,1707150122000,215,0.689,,,,,,,2024-11-01
activity1,182,25.73,60.39999999999998,113,10000,2.211,1707150123000,220,0.729,,,,,,,2024-11-01
activity1,182,28.69,60.39999999999998,113,11000,2.351,1707150124000,232,0.775,,,,,,,2024-11-01
activity1,182,31.6,60.60000000000002,113,12000,2.519,1707150125000,265,0.83,,,,,,,2024-11-01
activity1,186,34.85,60.60000000000002,113,13000,2.519,1707150126000,264,0.804,,,,,,,2024-11-01
activity1,186,38.18,60.60000000000002,113,14000,2.519,1707150127000,259,0.804,,,,,,,2024-11-01
activity1,186,40.62,60.60000000000002,114,15000,2.538,1707150128000,256,0.809,,,,,,,2024-11-01
activity1,186,43.05,60.60000000000002,114,16000,2.557,1707150129000,251,0.815,,,,,,,2024-11-01
activity1,190,46.41,60.60000000000002,114,17000,2.575,1707150130000,252,0.813,,,,,,,2024-11-01
activity1,190,49.35,60.60000000000002,114,18000,2.585,1707150131000,253,0.816,,,,,,,2024-11-01
activity1,190,52.31,60.60000000000002,114,19000,2.65,1707150132000,261,0.836,,,,,,,2024-11-01
activity1,190,55.14,60.39999999999998,114,20000,2.687,1707150133000,265,0.848,,,,,,,2024-11-01
activity1,190,58.1,60.39999999999998,114,21000,2.715,1707150134000,269,0.857,,,,,,,2024-11-01
activity1,188,61.3,60.39999999999998,114,22000,2.734,1707150135000,273,0.872,,,,,,,2024-11-01
activity1,188,64.25,60.39999999999998,114,23000,2.762,1707150136000,275,0.881,,,,,,,2024-11-01
activity1,188,66.92,60.39999999999998,115,24000,2.781,1707150137000,276,0.887,,,,,,,2024-11-01
activity1,188,70.32,60.39999999999998,117,25000,2.799,1707150138000,278,0.893,,,,,,,2024-11-01
activity1,186,72.46,60.60000000000002,118,26000,2.809,1707150139000,278,0.896,,,,,,,2024-11-01
activity1,186,75.81,60.60000000000002,120,27000,2.809,1707150140000,278,0.905,,,,,,,2024-11-01
activity1,184,78.8,60.799999999999955,121,28000,2.827,1707150141000,280,0.911,,,,,,,2024-11-01
activity1,188,81.7,61,122,29000,2.855,1707150142000,285,0.921,,,,,,,2024-11-01
activity1,188,84.56,61.200000000000045,123,30000,2.865,1707150143000,285,0.904,,,,,,,2024-11-01
activity1,188,87.29,61.200000000000045,124,31000,2.865,1707150144000,288,0.904,,,,,,,2024-11-01
activity1,188,90.28,61.200000000000045,125,32000,2.855,1707150145000,289,0.911,,,,,,,2024-11-01
activity1,188,92.94,61.39999999999998,126,33000,2.855,1707150146000,290,0.911,,,,,,,2024-11-01
activity1,184,95.94,61.39999999999998,127,34000,2.883,1707150147000,298,0.93,,,,,,,2024-11-01
activity1,184,99.18,61.39999999999998,127,35000,2.883,1707150148000,301,0.93,,,,,,,2024-11-01
activity1,184,103.23,61.39999999999998,128,36000,2.893,1707150149000,307,0.933,,,,,,,2024-11-01
activity1,184,106.77,61.39999999999998,129,37000,2.93,1707150150000,320,0.945,,,,,,,2024-11-01
activity1,184,110.1,61.200000000000045,129,38000,3.023,1707150151000,338,0.975,,,,,,,2024-11-01
activity1,184,112.83,61.200000000000045,129,39000,3.088,1707150152000,352,0.996,,,,,,,2024-11-01
activity1,186,115.7,61.200000000000045,130,40000,3.088,1707150153000,355,0.996,,,,,,,2024-11-01
activity1,186,118.98,61.39999999999998,131,41000,3.07,1707150154000,351,0.99,,,,,,,2024-11-01
activity1,184,121.97,61.39999999999998,131,42000,3.051,1707150155000,342,0.984,,,,,,,2024-11-01
activity1,184,125,61.39999999999998,132,43000,3.051,1707150156000,339,0.984,,,,,,,2024-11-01
activity1,186,127.51,61.39999999999998,132,44000,3.051,1707150157000,339,0.984,,,,,,,2024-11-01
activity1,186,130.41,61.60000000000002,133,45000,3.051,1707150158000,339,0.984,,,,,,,2024-11-01
activity1,186,133.38,61.60000000000002,134,46000,3.032,1707150159000,338,0.967,,,,,,,2024-11-01
activity1,186,136.03,61.799999999999955,134,47000,3.023,1707150160000,339,0.964,,,,,,,2024-11-01
activity1,186,139.01,61.799999999999955,135,48000,3.023,1707150161000,345,0.975,,,,,,,2024-11-01
activity1,186,142.44,61.799999999999955,135,49000,3.014,1707150162000,347,0.972,,,,,,,2024-11-01
activity1,184,145.27,61.799999999999955,136,50000,3.014,1707150163000,354,0.982,,,,,,,2024-11-01
activity1,184,147.71,62,136,51000,3.023,1707150164000,360,0.985,,,,,,,2024-11-01
activity1,184,150.46,62,137,52000,3.023,1707150165000,363,0.985,,,,,,,2024-11-01
activity1,184,153.06,62.200000000000045,138,53000,3.004,1707150166000,362,0.979,,,,,,,2024-11-01
activity1,184,155.35,62,138,54000,3.004,1707150167000,362,0.979,,,,,,,2024-11-01
activity1,184,157.8,62.200000000000045,139,55000,2.995,1707150168000,360,0.976,,,,,,,2024-11-01
activity1,182,160.29,62.200000000000045,139,56000,2.976,1707150169000,356,0.97,,,,,,,2024-11-01
activity1,180,162.79,62.200000000000045,139,57000,2.976,1707150170000,355,0.981,,,,,,,2024-11-01
activity1,178,165.37,62.200000000000045,139,58000,2.958,1707150171000,352,0.985,,,,,,,2024-11-01
activity1,176,168.05,62,139,59000,2.939,1707150172000,352,0.99,,,,,,,2024-11-01
activity1,176,170.97,62.200000000000045,140,60000,2.93,1707150173000,356,0.998,,,,,,,2024-11-01
activity1,176,173.82,62.200000000000045,140,61000,2.893,1707150174000,350,0.986,,,,,,,2024-11-01
activity1,176,176.62,62,140,62000,2.893,1707150175000,345,0.986,,,,,,,2024-11-01
activity1,174,179.16,62,140,63000,2.893,1707150176000,341,0.986,,,,,,,2024-11-01
activity1,176,181.88,61.799999999999955,140,64000,2.883,1707150177000,336,0.982,,,,,,,2024-11-01
activity1,176,184.1,61.60000000000002,140,65000,2.874,1707150178000,331,0.979,,,,,,,2024-11-01
activity1,176,186.81,61.60000000000002,141,66000,2.874,1707150179000,323,0.968,,,,,,,2024-11-01
activity1,176,189.45,61.39999999999998,141,67000,2.865,1707150180000,316,0.965,,,,,,,2024-11-01
activity1,176,192.41,61.200000000000045,141,68000,2.865,1707150181000,315,0.965,,,,,,,2024-11-01
activity1,176,195.34,61,141,69000,2.855,1707150182000,312,0.962,,,,,,,2024-11-01
activity1,176,198.51,60.799999999999955,141,70000,2.855,1707150183000,316,0.973,,,,,,,2024-11-01
activity1,176,200.86,60.799999999999955,141,71000,2.855,1707150184000,317,0.973,,,,,,,2024-11-01
activity1,176,203.47,60.799999999999955,141,72000,2.855,1707150185000,316,0.962,,,,,,,2024-11-01
activity1,178,205.77,60.799999999999955,142,73000,2.855,1707150186000,317,0.962,,,,,,,2024-11-01
activity1,178,208.37,60.799999999999955,142,74000,2.855,1707150187000,317,0.951,,,,,,,2024-11-01
activity1,178,210.92,60.799999999999955,142,75000,2.846,1707150188000,311,0.948,,,,,,,2024-11-01
activity1,178,214.33,60.60000000000002,143,76000,2.837,1707150189000,308,0.945,,,,,,,2024-11-01
activity1,178,216.8,60.60000000000002,143,77000,2.837,1707150190000,308,0.945,,,,,,,2024-11-01
activity1,178,219.63,60.60000000000002,143,78000,2.837,1707150191000,307,0.945,,,,,,,2024-11-01
activity1,178,222.22,60.60000000000002,143,79000,2.837,1707150192000,306,0.945,,,,,,,2024-11-01
activity1,184,225.28,60.60000000000002,143,80000,2.837,1707150193000,305,0.935,,,,,,,2024-11-01
activity1,184,227.92,60.60000000000002,143,81000,2.827,1707150194000,302,0.921,,,,,,,2024-11-01
activity1,184,230.7,60.60000000000002,143,82000,2.827,1707150195000,301,0.921,,,,,,,2024-11-01
activity1,184,233.17,60.60000000000002,143,83000,2.818,1707150196000,299,0.918,,,,,,,2024-11-01
activity1,182,236.32,60.60000000000002,143,84000,2.818,1707150197000,300,0.918,,,,,,,2024-11-01
activity1,182,238.77,60.60000000000002,143,85000,2.818,1707150198000,299,0.918,,,,,,,2024-11-01
activity1,182,241.55,60.39999999999998,143,86000,2.818,1707150199000,296,0.918,,,,,,,2024-11-01
activity1,184,244.78,60.39999999999998,143,87000,2.818,1707150200000,295,0.918,,,,,,,2024-11-01
activity1,184,247.45,60.200000000000045,143,88000,2.809,1707150201000,294,0.915,,,,,,,2024-11-01
activity1,184,250.21,60.200000000000045,143,89000,2.809,1707150202000,292,0.915,,,,,,,2024-11-01
activity1,186,252.57,60.200000000000045,143,90000,2.809,1707150203000,290,0.905,,,,,,,2024-11-01
activity1,186,254.91,60.200000000000045,143,91000,2.809,1707150204000,292,0.905,,,,,,,2024-11-01
activity1,186,257.63,60.200000000000045,143,92000,2.799,1707150205000,292,0.902,,,,,,,2024-11-01
activity1,184,260.02,60.39999999999998,143,93000,2.79,1707150206000,294,0.899,,,,,,,2024-11-01
activity1,184,263,60.39999999999998,143,94000,2.79,1707150207000,296,0.899,,,,,,,2024-11-01
activity1,186,265.64,60.39999999999998,143,95000,2.781,1707150208000,300,0.896,,,,,,,2024-11-01
activity1,186,267.87,60.60000000000002,143,96000,2.781,1707150209000,301,0.896,,,,,,,2024-11-01
activity1,186,270.19,60.60000000000002,143,97000,2.771,1707150210000,302,0.893,,,,,,,2024-11-01
activity1,186,272.51,60.60000000000002,143,98000,2.762,1707150211000,300,0.881,,,,,,,2024-11-01
activity1,186,274.99,60.60000000000002,143,99000,2.753,1707150212000,298,0.878,,,,,,,2024-11-01
activity1,184,278.12,60.60000000000002,143,100000,2.743,1707150213000,297,0.884,,,,,,,2024-11-01
activity1,184,280.94,60.799999999999955,144,101000,2.743,1707150214000,299,0.884,,,,,,,2024-11-01
activity1,184,283.56,60.799999999999955,144,102000,2.743,1707150215000,300,0.884,,,,,,,2024-11-01
activity1,186,286.3,60.799999999999955,144,103000,2.734,1707150216000,301,0.881,,,,,,,2024-11-01
activity1,186,288.89,60.799999999999955,144,104000,2.734,1707150217000,302,0.881,,,,,,,2024-11-01
activity1,186,291.59,61,144,105000,2.725,1707150218000,301,0.878,,,,,,,2024-11-01
activity1,184,293.99,61.200000000000045,144,106000,2.725,1707150219000,302,0.878,,,,,,,2024-11-01
activity1,184,296.5,61.200000000000045,144,107000,2.725,1707150220000,303,0.878,,,,,,,2024-11-01
activity1,186,299,61.39999999999998,143,108000,2.706,1707150221000,302,0.872,,,,,,,2024-11-01
activity1,186,301.84,61.200000000000045,143,109000,2.706,1707150222000,303,0.872,,,,,,,2024-11-01
activity1,184,304.36,61.200000000000045,143,110000,2.706,1707150223000,307,0.882,,,,,,,2024-11-01
activity1,184,306.56,61.200000000000045,143,111000,2.697,1707150224000,313,0.879,,,,,,,2024-11-01
activity1,182,309.49,61.39999999999998,143,112000,2.697,1707150225000,318,0.879,,,,,,,2024-11-01
activity1,182,311.83,61.39999999999998,144,113000,2.697,1707150226000,319,0.879,,,,,,,2024-11-01
activity1,182,314.48,61.39999999999998,144,114000,2.687,1707150227000,316,0.876,,,,,,,2024-11-01
activity1,186,316.85,61.39999999999998,144,115000,2.65,1707150228000,308,0.845,,,,,,,2024-11-01
activity1,186,319.94,61.39999999999998,144,116000,2.641,1707150229000,305,0.842,,,,,,,2024-11-01
activity1,186,322.67,61.39999999999998,144,117000,2.641,1707150230000,306,0.851,,,,,,,2024-11-01
activity1,186,325.43,61.39999999999998,144,118000,2.641,1707150231000,308,0.851,,,,,,,2024-11-01
activity1,186,328.03,61.39999999999998,144,119000,2.641,1707150232000,306,0.851,,,,,,,2024-11-01
activity1,184,330.6,61.39999999999998,145,120000,2.641,1707150233000,304,0.851,,,,,,,2024-11-01
activity1,184,332.99,61.200000000000045,145,121000,2.641,1707150234000,300,0.851,,,,,,,2024-11-01
activity1,184,335.89,61.200000000000045,145,122000,2.641,1707150235000,298,0.851,,,,,,,2024-11-01
activity1,182,338.18,61.200000000000045,145,123000,2.641,1707150236000,296,0.861,,,,,,,2024-11-01
activity1,180,340.43,61.200000000000045,145,124000,2.641,1707150237000,297,0.87,,,,,,,2024-11-01
activity1,180,342.54,61.200000000000045,145,125000,2.631,1707150238000,297,0.867,,,,,,,2024-11-01
activity1,180,345.24,61.39999999999998,145,126000,2.631,1707150239000,296,0.877,,,,,,,2024-11-01
activity1,176,347.61,61.799999999999955,145,127000,2.613,1707150240000,296,0.88,,,,,,,2024-11-01
activity1,176,350.61,61.799999999999955,145,128000,2.613,1707150241000,299,0.88,,,,,,,2024-11-01
activity1,176,352.92,62,145,129000,2.613,1707150242000,302,0.88,,,,,,,2024-11-01
activity1,178,355.95,62,145,130000,2.603,1707150243000,307,0.877,,,,,,,2024-11-01
activity1,178,358.69,62,145,131000,2.613,1707150244000,312,0.87,,,,,,,2024-11-01
activity1,178,361.64,62,145,132000,2.613,1707150245000,315,0.88,,,,,,,2024-11-01
activity1,176,364.65,62,144,133000,2.613,1707150246000,316,0.88,,,,,,,2024-11-01
activity1,176,367.25,62,144,134000,2.613,1707150247000,316,0.89,,,,,,,2024-11-01
activity1,174,369.44,62,144,135000,2.622,1707150248000,314,0.893,,,,,,,2024-11-01
activity1,174,371.55,62,144,136000,2.622,1707150249000,313,0.904,,,,,,,2024-11-01
activity1,174,374.06,62,144,137000,2.603,1707150250000,309,0.897,,,,,,,2024-11-01
activity1,174,376.06,62,144,138000,2.585,1707150251000,307,0.891,,,,,,,2024-11-01
activity1,174,378.6,62,144,139000,2.575,1707150252000,306,0.888,,,,,,,2024-11-01
activity1,174,380.83,62,144,140000,2.557,1707150253000,306,0.881,,,,,,,2024-11-01
activity1,172,383.2,62,144,141000,2.557,1707150254000,299,0.881,,,,,,,2024-11-01
activity1,172,386.13,62,144,142000,2.547,1707150255000,291,0.888,,,,,,,2024-11-01
activity1,172,389.23,62,144,143000,2.547,1707150256000,291,0.888,,,,,,,2024-11-01
activity1,172,391.52,61.799999999999955,144,144000,2.547,1707150257000,292,0.888,,,,,,,2024-11-01
activity1,172,393.99,61.799999999999955,144,145000,2.547,1707150258000,294,0.888,,,,,,,2024-11-01
activity1,174,396.66,61.799999999999955,144,146000,2.547,1707150259000,295,0.878,,,,,,,2024-11-01
activity1,176,399.53,61.799999999999955,144,147000,2.538,1707150260000,293,0.855,,,,,,,2024-11-01
activity1,176,402.48,61.799999999999955,144,148000,2.547,1707150261000,293,0.858,,,,,,,2024-11-01
activity1,178,405.34,62,144,149000,2.547,1707150262000,293,0.858,,,,,,,2024-11-01
activity1,176,408.32,61.799999999999955,144,150000,2.557,1707150263000,291,0.861,,,,,,,2024-11-01
activity1,176,410.26,61.799999999999955,144,151000,2.557,1707150264000,288,0.861,,,,,,,2024-11-01
activity1,176,412.87,61.799999999999955,144,152000,2.557,1707150265000,284,0.861,,,,,,,2024-11-01
activity1,178,415.31,61.799999999999955,144,153000,2.547,1707150266000,281,0.849,,,,,,,2024-11-01
activity1,180,418.06,61.60000000000002,144,154000,2.547,1707150267000,279,0.839,,,,,,,2024-11-01
activity1,180,420.46,61.60000000000002,144,155000,2.547,1707150268000,279,0.839,,,,,,,2024-11-01
activity1,180,422.73,61.60000000000002,144,156000,2.547,1707150269000,281,0.839,,,,,,,2024-11-01
activity1,182,425.54,61.799999999999955,144,157000,2.547,1707150270000,287,0.83,,,,,,,2024-11-01
activity1,182,428.21,61.799999999999955,144,158000,2.547,1707150271000,291,0.83,,,,,,,2024-11-01
activity1,182,431.18,62,144,159000,2.547,1707150272000,293,0.839,,,,,,,2024-11-01
activity1,180,434.05,62,144,160000,2.547,1707150273000,292,0.839,,,,,,,2024-11-01
activity1,180,436.76,61.799999999999955,144,161000,2.547,1707150274000,290,0.839,,,,,,,2024-11-01
activity1,180,439.3,61.799999999999955,144,162000,2.557,1707150275000,288,0.842,,,,,,,2024-11-01
activity1,178,441.87,61.60000000000002,144,163000,2.557,1707150276000,285,0.852,,,,,,,2024-11-01
activity1,178,444.56,61.39999999999998,144,164000,2.557,1707150277000,280,0.852,,,,,,,2024-11-01
activity1,178,446.92,61.39999999999998,144,165000,2.557,1707150278000,279,0.852,,,,,,,2024-11-01
activity1,178,448.91,61.39999999999998,144,166000,2.557,1707150279000,277,0.852,,,,,,,2024-11-01
activity1,178,450.74,61.39999999999998,144,167000,2.557,1707150280000,276,0.852,,,,,,,2024-11-01
activity1,178,453.26,61.39999999999998,144,168000,2.547,1707150281000,276,0.849,,,,,,,2024-11-01
activity1,178,455.7,61.39999999999998,144,169000,2.547,1707150282000,278,0.849,,,,,,,2024-11-01
activity1,180,458.46,61.39999999999998,144,170000,2.538,1707150283000,276,0.845,,,,,,,2024-11-01
activity1,178,461.11,62,144,171000,2.538,1707150284000,277,0.845,,,,,,,2024-11-01
activity1,178,463.7,62,145,172000,2.538,1707150285000,277,0.845,,,,,,,2024-11-01
activity1,178,466.74,62.200000000000045,145,173000,2.538,1707150286000,281,0.845,,,,,,,2024-11-01
activity1,178,469.81,62.39999999999998,145,174000,2.538,1707150287000,283,0.845,,,,,,,2024-11-01
activity1,178,472.99,62.39999999999998,146,175000,2.538,1707150288000,286,0.845,,,,,,,2024-11-01
activity1,178,476.23,62.39999999999998,147,176000,2.547,1707150289000,289,0.849,,,,,,,2024-11-01
activity1,180,478.84,62.39999999999998,147,177000,2.547,1707150290000,291,0.839,,,,,,,2024-11-01
activity1,180,481.49,62.39999999999998,147,178000,2.557,1707150291000,293,0.842,,,,,,,2024-11-01
activity1,180,484.36,62.200000000000045,147,179000,2.566,1707150292000,294,0.845,,,,,,,2024-11-01
activity1,180,487.06,62.200000000000045,148,180000,2.566,1707150293000,292,0.845,,,,,,,2024-11-01
activity1,182,490.24,62,148,181000,2.566,1707150294000,291,0.836,,,,,,,2024-11-01
activity1,184,492.49,62,148,182000,2.566,1707150295000,288,0.836,,,,,,,2024-11-01
activity1,184,495.3,61.799999999999955,148,183000,2.575,1707150296000,289,0.839,,,,,,,2024-11-01
activity1,184,497.85,61.799999999999955,148,184000,2.585,1707150297000,290,0.842,,,,,,,2024-11-01
activity1,184,500.71,62,148,185000,2.585,1707150298000,291,0.842,,,,,,,2024-11-01
activity1,182,503.16,62,148,186000,2.585,1707150299000,292,0.842,,,,,,,2024-11-01
activity1,182,505.9,62.200000000000045,148,187000,2.594,1707150300000,293,0.845,,,,,,,2024-11-01
activity1,182,508.6,62.39999999999998,148,188000,2.594,1707150301000,292,0.855,,,,,,,2024-11-01
activity1,182,511.35,62.200000000000045,148,189000,2.594,1707150302000,291,0.855,,,,,,,2024-11-01
activity1,180,513.62,62.200000000000045,148,190000,2.594,1707150303000,288,0.855,,,,,,,2024-11-01
activity1,180,516.27,62.200000000000045,148,191000,2.594,1707150304000,287,0.855,,,,,,,2024-11-01
activity1,180,518.72,62.200000000000045,148,192000,2.594,1707150305000,287,0.855,,,,,,,2024-11-01
activity1,180,521.43,62.200000000000045,148,193000,2.594,1707150306000,288,0.864,,,,,,,2024-11-01
activity1,180,524.58,62.200000000000045,149,194000,2.594,1707150307000,289,0.864,,,,,,,2024-11-01
activity1,178,527.25,62.60000000000002,149,195000,2.594,1707150308000,292,0.864,,,,,,,2024-11-01
activity1,176,529.95,62.60000000000002,149,196000,2.594,1707150309000,296,0.874,,,,,,,2024-11-01
activity1,176,532.7,62.799999999999955,149,197000,2.594,1707150310000,300,0.884,,,,,,,2024-11-01
activity1,176,535.1,62.799999999999955,149,198000,2.603,1707150311000,302,0.887,,,,,,,2024-11-01
activity1,176,537.07,62.799999999999955,149,199000,2.603,1707150312000,301,0.887,,,,,,,2024-11-01
activity1,176,539.68,62.799999999999955,148,200000,2.594,1707150313000,298,0.884,,,,,,,2024-11-01
activity1,176,542.25,62.60000000000002,147,201000,2.575,1707150314000,293,0.868,,,,,,,2024-11-01
activity1,178,545.35,62.39999999999998,147,202000,2.575,1707150315000,289,0.858,,,,,,,2024-11-01
activity1,178,548.1,62.39999999999998,146,203000,2.575,1707150316000,290,0.858,,,,,,,2024-11-01
activity1,176,550.68,62.39999999999998,146,204000,2.585,1707150317000,294,0.861,,,,,,,2024-11-01
activity1,176,552.81,62.60000000000002,146,205000,2.585,1707150318000,297,0.871,,,,,,,2024-11-01
activity1,176,555.35,62.799999999999955,146,206000,2.575,1707150319000,295,0.868,,,,,,,2024-11-01
activity1,176,558.04,63,146,207000,2.575,1707150320000,295,0.868,,,,,,,2024-11-01
activity1,178,560.64,63.200000000000045,146,208000,2.575,1707150321000,296,0.868,,,,,,,2024-11-01
activity1,178,563.26,63.200000000000045,146,209000,2.575,1707150322000,295,0.858,,,,,,,2024-11-01
activity1,178,566.02,63.200000000000045,146,210000,2.575,1707150323000,296,0.858,,,,,,,2024-11-01
activity1,178,569.09,63.200000000000045,146,211000,2.575,1707150324000,294,0.858,,,,,,,2024-11-01
activity1,178,571.77,63,146,212000,2.575,1707150325000,294,0.868,,,,,,,2024-11-01
activity1,178,574.17,63,146,213000,2.575,1707150326000,295,0.868,,,,,,,2024-11-01
activity1,178,577.08,63,146,214000,2.575,1707150327000,294,0.858,,,,,,,2024-11-01
activity1,178,579.26,63,146,215000,2.585,1707150328000,296,0.861,,,,,,,2024-11-01
activity1,178,581.89,63,146,216000,2.575,1707150329000,297,0.858,,,,,,,2024-11-01
activity1,176,584.47,63,146,217000,2.575,1707150330000,299,0.868,,,,,,,2024-11-01
activity1,176,587.12,63,147,218000,2.575,1707150331000,299,0.868,,,,,,,2024-11-01
activity1,178,589.47,62.799999999999955,147,219000,2.585,1707150332000,298,0.871,,,,,,,2024-11-01
activity1,178,592.07,62.799999999999955,147,220000,2.575,1707150333000,297,0.868,,,,,,,2024-11-01
activity1,176,594.57,62.60000000000002,146,221000,2.575,1707150334000,296,0.868,,,,,,,2024-11-01
activity1,176,596.91,62.60000000000002,146,222000,2.575,1707150335000,296,0.868,,,,,,,2024-11-01
activity1,176,599.35,62.60000000000002,147,223000,2.575,1707150336000,296,0.868,,,,,,,2024-11-01
activity1,178,602.05,62.60000000000002,147,224000,2.566,1707150337000,294,0.855,,,,,,,2024-11-01
activity1,178,604.54,62.60000000000002,147,225000,2.566,1707150338000,291,0.855,,,,,,,2024-11-01
activity1,178,607.19,62.799999999999955,148,226000,2.566,1707150339000,290,0.855,,,,,,,2024-11-01
activity1,178,609.83,62.799999999999955,148,227000,2.566,1707150340000,291,0.864,,,,,,,2024-11-01
activity1,176,612.28,62.799999999999955,148,228000,2.566,1707150341000,291,0.864,,,,,,,2024-11-01
activity1,176,614.55,62.799999999999955,149,229000,2.566,1707150342000,289,0.864,,,,,,,2024-11-01
activity1,176,617.48,62.799999999999955,149,230000,2.566,1707150343000,289,0.864,,,,,,,2024-11-01
activity1,176,620.64,62.799999999999955,149,231000,2.557,1707150344000,289,0.861,,,,,,,2024-11-01
activity1,178,623.09,63,150,232000,2.557,1707150345000,287,0.852,,,,,,,2024-11-01
activity1,180,625.74,63,150,233000,2.585,1707150346000,290,0.861,,,,,,,2024-11-01
activity1,180,628.18,63,150,234000,2.594,1707150347000,291,0.864,,,,,,,2024-11-01
activity1,178,631.1,63,150,235000,2.594,1707150348000,289,0.864,,,,,,,2024-11-01
activity1,176,633.65,63.200000000000045,150,236000,2.594,1707150349000,288,0.874,,,,,,,2024-11-01
activity1,178,636.44,63.200000000000045,150,237000,2.594,1707150350000,285,0.874,,,,,,,2024-11-01
activity1,178,638.49,63.200000000000045,150,238000,2.594,1707150351000,284,0.874,,,,,,,2024-11-01
activity1,178,641.41,63.200000000000045,150,239000,2.594,1707150352000,284,0.874,,,,,,,2024-11-01
activity1,176,643.98,63.39999999999998,150,240000,2.585,1707150353000,283,0.871,,,,,,,2024-11-01
activity1,176,646.56,63.39999999999998,150,241000,2.585,1707150354000,283,0.871,,,,,,,2024-11-01
activity1,176,649.54,63.39999999999998,151,242000,2.585,1707150355000,283,0.871,,,,,,,2024-11-01
activity1,176,652.75,63.200000000000045,151,243000,2.585,1707150356000,283,0.871,,,,,,,2024-11-01
activity1,178,655.16,63.200000000000045,151,244000,2.585,1707150357000,284,0.871,,,,,,,2024-11-01
activity1,178,657.9,63.200000000000045,151,245000,2.594,1707150358000,286,0.874,,,,,,,2024-11-01
activity1,178,660.7,63.200000000000045,151,246000,2.594,1707150359000,285,0.864,,,,,,,2024-11-01
activity1,178,664.16,63.200000000000045,151,247000,2.594,1707150360000,285,0.864,,,,,,,2024-11-01
activity1,178,666.41,63.200000000000045,152,248000,2.594,1707150361000,285,0.864,,,,,,,2024-11-01
activity1,178,669.09,63.39999999999998,152,249000,2.594,1707150362000,286,0.864,,,,,,,2024-11-01
activity1,180,671.18,63.60000000000002,152,250000,2.594,1707150363000,286,0.864,,,,,,,2024-11-01
activity1,180,673.83,63.60000000000002,152,251000,2.594,1707150364000,287,0.855,,,,,,,2024-11-01
activity1,180,676.35,63.799999999999955,152,252000,2.575,1707150365000,288,0.848,,,,,,,2024-11-01
activity1,180,678.99,63.799999999999955,153,253000,2.575,1707150366000,292,0.848,,,,,,,2024-11-01
activity1,180,681.7,63.799999999999955,154,254000,2.575,1707150367000,291,0.848,,,,,,,2024-11-01
activity1,180,684.42,63.799999999999955,155,255000,2.585,1707150368000,294,0.852,,,,,,,2024-11-01
activity1,180,686.63,63.799999999999955,155,256000,2.603,1707150369000,297,0.858,,,,,,,2024-11-01
activity1,180,689.52,63.799999999999955,155,257000,2.603,1707150370000,297,0.858,,,,,,,2024-11-01
activity1,180,691.57,64,154,258000,2.603,1707150371000,298,0.867,,,,,,,2024-11-01
activity1,178,694.32,64,154,259000,2.594,1707150372000,298,0.864,,,,,,,2024-11-01
activity1,178,696.88,64,154,260000,2.594,1707150373000,299,0.864,,,,,,,2024-11-01
activity1,178,699.55,64,154,261000,2.594,1707150374000,301,0.864,,,,,,,2024-11-01
activity1,178,702.13,64,154,262000,2.594,1707150375000,301,0.864,,,,,,,2024-11-01
activity1,178,704.53,64.20000000000005,153,263000,2.594,1707150376000,303,0.864,,,,,,,2024-11-01
activity1,178,707.31,64.20000000000005,153,264000,2.594,1707150377000,307,0.864,,,,,,,2024-11-01
activity1,178,710.44,64.20000000000005,153,265000,2.594,1707150378000,313,0.864,,,,,,,2024-11-01
activity1,178,713.03,64.20000000000005,153,266000,2.594,1707150379000,316,0.864,,,,,,,2024-11-01
activity1,176,715.85,64.20000000000005,153,267000,2.594,1707150380000,325,0.874,,,,,,,2024-11-01
activity1,176,718.34,64.39999999999998,153,268000,2.594,1707150381000,328,0.874,,,,,,,2024-11-01
activity1,176,720.81,64.39999999999998,153,269000,2.594,1707150382000,329,0.874,,,,,,,2024-11-01
activity1,176,723.36,64.20000000000005,153,270000,2.594,1707150383000,330,0.874,,,,,,,2024-11-01
activity1,176,726.34,64.20000000000005,153,271000,2.594,1707150384000,334,0.874,,,,,,,2024-11-01
activity1,176,728.99,64.20000000000005,153,272000,2.594,1707150385000,336,0.874,,,,,,,2024-11-01
activity1,176,732.42,64.20000000000005,153,273000,2.594,1707150386000,330,0.874,,,,,,,2024-11-01
